train_number,train_name,station_code,station_name,arrival_time,departure_time,distance_km,day_of_journey,runs_on_days
12696,Trivandrum Rajdhani,BDJ,Vadakara railway station,21:28,21:29,435.7,1,M-W-F--
12696,Trivandrum Rajdhani,MAHE,Mahé,21:42,21:43,448.2,1,M-W-F--
12696,Trivandrum Rajdhani,JGE,Jagannath Temple Gate,21:49,21:50,454.3,1,M-W-F--
12696,Trivandrum Rajdhani,TLY,Thalassery,21:52,21:53,456.7,1,M-W-F--
12696,Trivandrum Rajdhani,ETK,Etakkot,22:01,22:02,464.5,1,M-W-F--
12696,Trivandrum Rajdhani,CS,Kannur South,22:10,22:11,472.8,1,M-W-F--
12696,Trivandrum Rajdhani,CAN,Kannur,22:15,22:16,476.4,1,M-W-F--
12696,Trivandrum Rajdhani,VAPM,Valapattanam,22:22,22:23,483.0,1,M-W-F--
12696,Trivandrum Rajdhani,PPNS,Pappinisseri,22:25,22:26,484.6,1,M-W-F--
12696,Trivandrum Rajdhani,KPQ,Kannapuram,22:32,22:33,490.5,1,M-W-F--
12696,Trivandrum Rajdhani,PAZ,Payangadi,22:40,22:41,497.7,1,M-W-F--
12696,Trivandrum Rajdhani,ELM,Elimala,22:47,22:48,503.8,1,M-W-F--
12696,Trivandrum Rajdhani,TKQ,Trikaripur,22:59,23:00,514.1,1,M-W-F--
12696,Trivandrum Rajdhani,CHV,Cheruvattur,23:08,23:09,522.3,1,M-W-F--
12696,Trivandrum Rajdhani,NLE,Nileshwar,23:14,23:15,527.4,1,M-W-F--
12696,Trivandrum Rajdhani,BFR,Bekal Fort,23:33,23:34,545.1,1,M-W-F--
12696,Trivandrum Rajdhani,KQK,Kottikkulam,23:38,23:39,549.7,1,M-W-F--
12696,Trivandrum Rajdhani,KGQ,Kasargod,23:48,23:49,558.2,1,M-W-F--
12696,Trivandrum Rajdhani,KMQ,Kumbla,00:01,00:02,570.1,1,M-W-F--
12696,Trivandrum Rajdhani,UAA,Uppala,00:11,00:12,579.9,1,M-W-F--
12696,Trivandrum Rajdhani,MJS,Manjeshwar,00:19,--,586.3,1,M-W-F--
22114,Kochuveli Superfast,TVC,Thiruvananthapuram Central,--,14:32,0.0,1,MTWTFSS
22114,Kochuveli Superfast,TVP,Thiruvananthapuram Pettah,14:34,14:36,2.5,1,MTWTFSS
22114,Kochuveli Superfast,TVCN,Thiruvananthapuram North,14:41,14:43,6.6,1,MTWTFSS
22114,Kochuveli Superfast,KZK,Kazhakuttam,14:49,14:51,12.5,1,MTWTFSS
22114,Kochuveli Superfast,KXP,Kaniyapuram,14:55,14:57,16.4,1,MTWTFSS
22114,Kochuveli Superfast,MQU,Murukkampuzha,15:02,15:04,20.3,1,MTWTFSS
22114,Kochuveli Superfast,PGZ,Perunguzhi,15:07,15:09,23.5,1,MTWTFSS
22114,Kochuveli Superfast,CRY,Chirayinkeezh,15:13,15:15,27.5,1,MTWTFSS
22114,Kochuveli Superfast,KVU,Kadakavur,15:19,15:21,30.4,1,MTWTFSS
22114,Kochuveli Superfast,VAK,Varkala Sivagiri,15:30,15:32,38.8,1,MTWTFSS
22114,Kochuveli Superfast,EVA,Edavai,15:36,15:38,42.6,1,MTWTFSS
22114,Kochuveli Superfast,KFI,Kappil,15:41,15:43,45.3,1,MTWTFSS
22114,Kochuveli Superfast,PVU,Paravur,15:47,15:49,49.4,1,MTWTFSS
22114,Kochuveli Superfast,MYY,Mayyanad,15:53,15:55,52.9,1,MTWTFSS
22114,Kochuveli Superfast,QLN,Kollam Junction,16:04,16:06,60.7,1,MTWTFSS
22114,Kochuveli Superfast,KLQ,Kilikollur,16:12,16:14,66.1,1,MTWTFSS
22114,Kochuveli Superfast,MQO,Munroe Thuruttu,16:23,16:25,75.0,1,MTWTFSS
22114,Kochuveli Superfast,STKT,Sasthamkotta,16:30,16:32,79.2,1,MTWTFSS
22114,Kochuveli Superfast,KPY,Karunagapalli railway station,16:40,16:42,86.5,1,MTWTFSS
22114,Kochuveli Superfast,OCR,Ochira,16:50,16:52,94.2,1,MTWTFSS
22114,Kochuveli Superfast,KYJ,Kayamkulam Junction,16:58,17:00,99.9,1,MTWTFSS
22114,Kochuveli Superfast,CHPD,Cheppad Halt Station,17:08,17:10,106.8,1,MTWTFSS
22114,Kochuveli Superfast,HAD,Haripad,17:16,17:18,112.0,1,MTWTFSS
22114,Kochuveli Superfast,AMPA,Ambalappuzha,17:35,17:37,128.3,1,MTWTFSS
22114,Kochuveli Superfast,ALLP,Alappuzha,17:50,17:52,140.1,1,MTWTFSS
22114,Kochuveli Superfast,MAKM,Mararikulam,18:06,18:08,152.7,1,MTWTFSS
22114,Kochuveli Superfast,SRTL,Cherthala,18:19,18:21,163.1,1,MTWTFSS
22114,Kochuveli Superfast,TUVR,Turavur,18:32,18:34,172.6,1,MTWTFSS
22114,Kochuveli Superfast,KPTM,Kanjiramattam,18:50,18:52,187.4,1,MTWTFSS
22114,Kochuveli Superfast,ERN,Ernakulam Town,19:14,19:16,207.3,1,MTWTFSS
22114,Kochuveli Superfast,KALR,Kaloor,19:16,19:18,208.0,1,MTWTFSS
22114,Kochuveli Superfast,JLSD,JLN Stadium,19:20,19:22,209.0,1,MTWTFSS
22114,Kochuveli Superfast,PARV,Palarivattom,19:23,19:25,210.0,1,MTWTFSS
22114,Kochuveli Superfast,CGPP,Changampuzha Park,19:26,19:28,211.0,1,MTWTFSS
22114,Kochuveli Superfast,EDAP,Edappally,19:29,19:31,212.3,1,MTWTFSS
22114,Kochuveli Superfast,PDPM,Pathadipalam,19:33,19:35,213.7,1,MTWTFSS
22114,Kochuveli Superfast,CCUV,Cochin University,19:36,19:38,214.9,1,MTWTFSS
22114,Kochuveli Superfast,KLMR,Kalamassery,19:40,19:42,216.9,1,MTWTFSS
22114,Kochuveli Superfast,MUTT,Muttom,19:44,19:46,218.3,1,MTWTFSS
22114,Kochuveli Superfast,AATK,Ambattukavu,19:47,19:49,219.2,1,MTWTFSS
22114,Kochuveli Superfast,CPPY,Companypady,19:50,19:52,220.2,1,MTWTFSS
22114,Kochuveli Superfast,PNCU,Pulinchodu,19:53,19:55,221.1,1,MTWTFSS
22114,Kochuveli Superfast,ALVA,Aluva,19:57,19:59,222.8,1,MTWTFSS
22114,Kochuveli Superfast,CWR,Chovvara,20:02,20:04,226.4,1,MTWTFSS
22114,Kochuveli Superfast,AFK,Angamali (Kaladi),20:11,20:13,232.1,1,MTWTFSS
22114,Kochuveli Superfast,KUC,Karukkutty,20:18,20:20,236.8,1,MTWTFSS
22114,Kochuveli Superfast,CKI,Chalakudi,20:31,20:33,247.0,1,MTWTFSS
22114,Kochuveli Superfast,IJK,Irinjalakuda,20:40,20:42,253.2,1,MTWTFSS
22114,Kochuveli Superfast,PUK,Pudukad,20:52,20:54,262.4,1,MTWTFSS
22114,Kochuveli Superfast,OLR,Ollur,21:01,21:03,268.8,1,MTWTFSS
22114,Kochuveli Superfast,TCR,Thrissur,21:09,21:11,274.5,1,MTWTFSS
22114,Kochuveli Superfast,PNQ,Punkunnam,21:13,21:15,276.5,1,MTWTFSS
22114,Kochuveli Superfast,AMLR,Amalanagar,21:21,21:23,281.6,1,MTWTFSS
22114,Kochuveli Superfast,MGK,Mulagunnathukavu,21:29,21:31,286.9,1,MTWTFSS
22114,Kochuveli Superfast,WKI,Wadakancheri,21:38,21:40,294.0,1,MTWTFSS
22114,Kochuveli Superfast,VTK,Vallathol Nagar,21:51,21:53,304.1,1,MTWTFSS
22114,Kochuveli Superfast,SRR,Shoranur Junction,21:57,21:59,307.3,1,MTWTFSS
22114,Kochuveli Superfast,KTU,Kuttippuram,22:29,22:31,335.1,1,MTWTFSS
22114,Kochuveli Superfast,TUA,Tirunnavaya,22:38,22:40,341.3,1,MTWTFSS
22114,Kochuveli Superfast,TIR,Tirur,22:49,22:51,349.7,1,MTWTFSS
22114,Kochuveli Superfast,TA,Tanur,23:00,23:02,357.7,1,MTWTFSS
22114,Kochuveli Superfast,PGI,Parappanangadi,23:11,23:13,365.8,1,MTWTFSS
22114,Kochuveli Superfast,VLI,Vallikunnu,23:18,23:20,370.9,1,MTWTFSS
22114,Kochuveli Superfast,KN,Kadalundi,23:26,23:28,376.1,1,MTWTFSS
22114,Kochuveli Superfast,FK,Ferok,23:33,23:35,380.8,1,MTWTFSS
22114,Kochuveli Superfast,KUL,Kallayi,23:43,23:45,388.7,1,MTWTFSS
22114,Kochuveli Superfast,CLT,Kozhikode,23:47,23:49,390.3,1,MTWTFSS
22114,Kochuveli Superfast,WH,West Hill,23:54,23:56,395.0,1,MTWTFSS
22114,Kochuveli Superfast,ETR,Elattur,00:04,00:06,402.2,1,MTWTFSS
22114,Kochuveli Superfast,CMC,Chemancheri,00:14,00:16,409.3,1,MTWTFSS
22114,Kochuveli Superfast,QLD,Quilandi,00:22,00:24,414.6,1,MTWTFSS
22114,Kochuveli Superfast,TKT,Tikkotti,00:33,00:35,423.4,1,MTWTFSS
22114,Kochuveli Superfast,PYOL,Payyoli,00:39,00:41,426.5,1,MTWTFSS
22114,Kochuveli Superfast,BDJ,Vadakara railway station,00:51,00:53,435.7,1,MTWTFSS
22114,Kochuveli Superfast,MAHE,Mahé,01:06,01:08,448.2,1,MTWTFSS
22114,Kochuveli Superfast,JGE,Jagannath Temple Gate,01:15,01:17,454.3,1,MTWTFSS
22114,Kochuveli Superfast,TLY,Thalassery,01:20,01:22,456.7,1,MTWTFSS
22114,Kochuveli Superfast,ETK,Etakkot,01:30,01:32,464.5,1,MTWTFSS
22114,Kochuveli Superfast,CS,Kannur South,01:41,01:43,472.8,1,MTWTFSS
22114,Kochuveli Superfast,CAN,Kannur,01:47,01:49,476.4,1,MTWTFSS
22114,Kochuveli Superfast,VAPM,Valapattanam,01:56,01:58,483.0,1,MTWTFSS
22114,Kochuveli Superfast,PPNS,Pappinisseri,02:00,02:02,484.6,1,MTWTFSS
22114,Kochuveli Superfast,KPQ,Kannapuram,02:09,02:11,490.5,1,MTWTFSS
22114,Kochuveli Superfast,PAZ,Payangadi,02:18,02:20,497.7,1,MTWTFSS
22114,Kochuveli Superfast,ELM,Elimala,02:27,02:29,503.8,1,MTWTFSS
22114,Kochuveli Superfast,TKQ,Trikaripur,02:40,02:42,514.1,1,MTWTFSS
22114,Kochuveli Superfast,CHV,Cheruvattur,02:51,02:53,522.3,1,MTWTFSS
22114,Kochuveli Superfast,NLE,Nileshwar,02:59,03:01,527.4,1,MTWTFSS
22114,Kochuveli Superfast,BFR,Bekal Fort,03:20,03:22,545.1,1,MTWTFSS
22114,Kochuveli Superfast,KQK,Kottikkulam,03:27,03:29,549.7,1,MTWTFSS
22114,Kochuveli Superfast,KGQ,Kasargod,03:38,03:40,558.2,1,MTWTFSS
22114,Kochuveli Superfast,KMQ,Kumbla,03:53,03:55,570.1,1,MTWTFSS
22114,Kochuveli Superfast,UAA,Uppala,04:06,04:08,579.9,1,MTWTFSS
22114,Kochuveli Superfast,MJS,Manjeshwar,04:15,--,586.3,1,MTWTFSS
16860,Malabar Express,TVC,Thiruvananthapuram Central,--,16:32,0.0,1,MTWTFSS
16860,Malabar Express,TVP,Thiruvananthapuram Pettah,16:35,16:37,2.5,1,MTWTFSS
16860,Malabar Express,TVCN,Thiruvananthapuram North,16:42,16:44,6.6,1,MTWTFSS
16860,Malabar Express,KZK,Kazhakuttam,16:52,16:54,12.5,1,MTWTFSS
16860,Malabar Express,KXP,Kaniyapuram,16:59,17:01,16.4,1,MTWTFSS
16860,Malabar Express,MQU,Murukkampuzha,17:07,17:09,20.3,1,MTWTFSS
16860,Malabar Express,PGZ,Perunguzhi,17:13,17:15,23.5,1,MTWTFSS
16860,Malabar Express,CRY,Chirayinkeezh,17:20,17:22,27.5,1,MTWTFSS
16860,Malabar Express,KVU,Kadakavur,17:26,17:28,30.4,1,MTWTFSS
16860,Malabar Express,VAK,Varkala Sivagiri,17:39,17:41,38.8,1,MTWTFSS
16860,Malabar Express,EVA,Edavai,17:46,17:48,42.6,1,MTWTFSS
16860,Malabar Express,KFI,Kappil,17:52,17:54,45.3,1,MTWTFSS
16860,Malabar Express,PVU,Paravur,17:59,18:01,49.4,1,MTWTFSS
16860,Malabar Express,MYY,Mayyanad,18:06,18:08,52.9,1,MTWTFSS
16860,Malabar Express,QLN,Kollam Junction,18:18,18:20,60.7,1,MTWTFSS
16860,Malabar Express,KLQ,Kilikollur,18:28,18:30,66.1,1,MTWTFSS
16860,Malabar Express,MQO,Munroe Thuruttu,18:41,18:43,75.0,1,MTWTFSS
16860,Malabar Express,STKT,Sasthamkotta,18:49,18:51,79.2,1,MTWTFSS
16860,Malabar Express,KPY,Karunagapalli railway station,19:01,19:03,86.5,1,MTWTFSS
16860,Malabar Express,OCR,Ochira,19:13,19:15,94.2,1,MTWTFSS
16860,Malabar Express,KYJ,Kayamkulam Junction,19:23,19:25,99.9,1,MTWTFSS
16860,Malabar Express,CHPD,Cheppad Halt Station,19:34,19:36,106.8,1,MTWTFSS
16860,Malabar Express,HAD,Haripad,19:43,19:45,112.0,1,MTWTFSS
16860,Malabar Express,AMPA,Ambalappuzha,20:07,20:09,128.3,1,MTWTFSS
16860,Malabar Express,ALLP,Alappuzha,20:24,20:26,140.1,1,MTWTFSS
16860,Malabar Express,MAKM,Mararikulam,20:43,20:45,152.7,1,MTWTFSS
16860,Malabar Express,SRTL,Cherthala,20:59,21:01,163.1,1,MTWTFSS
16860,Malabar Express,TUVR,Turavur,21:14,21:16,172.6,1,MTWTFSS
16860,Malabar Express,KPTM,Kanjiramattam,21:35,21:37,187.4,1,MTWTFSS
16860,Malabar Express,ERN,Ernakulam Town,22:04,22:06,207.3,1,MTWTFSS
16860,Malabar Express,KALR,Kaloor,22:07,22:09,208.0,1,MTWTFSS
16860,Malabar Express,JLSD,JLN Stadium,22:10,22:12,209.0,1,MTWTFSS
16860,Malabar Express,PARV,Palarivattom,22:13,22:15,210.0,1,MTWTFSS
16860,Malabar Express,CGPP,Changampuzha Park,22:17,22:19,211.0,1,MTWTFSS
16860,Malabar Express,EDAP,Edappally,22:21,22:23,212.3,1,MTWTFSS
16860,Malabar Express,PDPM,Pathadipalam,22:24,22:26,213.7,1,MTWTFSS
16860,Malabar Express,CCUV,Cochin University,22:28,22:30,214.9,1,MTWTFSS
16860,Malabar Express,KLMR,Kalamassery,22:33,22:35,216.9,1,MTWTFSS
16860,Malabar Express,MUTT,Muttom,22:37,22:39,218.3,1,MTWTFSS
16860,Malabar Express,AATK,Ambattukavu,22:40,22:42,219.2,1,MTWTFSS
16860,Malabar Express,CPPY,Companypady,22:43,22:45,220.2,1,MTWTFSS
16860,Malabar Express,PNCU,Pulinchodu,22:46,22:48,221.1,1,MTWTFSS
16860,Malabar Express,ALVA,Aluva,22:51,22:53,222.8,1,MTWTFSS
16860,Malabar Express,CWR,Chovvara,22:57,22:59,226.4,1,MTWTFSS
16860,Malabar Express,AFK,Angamali (Kaladi),23:07,23:09,232.1,1,MTWTFSS
16860,Malabar Express,KUC,Karukkutty,23:15,23:17,236.8,1,MTWTFSS
16860,Malabar Express,CKI,Chalakudi,23:31,23:33,247.0,1,MTWTFSS
16860,Malabar Express,IJK,Irinjalakuda,23:41,23:43,253.2,1,MTWTFSS
16860,Malabar Express,PUK,Pudukad,23:55,23:57,262.4,1,MTWTFSS
16860,Malabar Express,OLR,Ollur,00:06,00:08,268.8,1,MTWTFSS
16860,Malabar Express,TCR,Thrissur,00:15,00:17,274.5,1,MTWTFSS
16860,Malabar Express,PNQ,Punkunnam,00:20,00:22,276.5,1,MTWTFSS
16860,Malabar Express,AMLR,Amalanagar,00:29,00:31,281.6,1,MTWTFSS
16860,Malabar Express,MGK,Mulagunnathukavu,00:38,00:40,286.9,1,MTWTFSS
16860,Malabar Express,WKI,Wadakancheri,00:50,00:52,294.0,1,MTWTFSS
16860,Malabar Express,VTK,Vallathol Nagar,01:05,01:07,304.1,1,MTWTFSS
16860,Malabar Express,SRR,Shoranur Junction,01:11,01:13,307.3,1,MTWTFSS
16860,Malabar Express,KTU,Kuttippuram,01:50,01:52,335.1,1,MTWTFSS
16860,Malabar Express,TUA,Tirunnavaya,02:01,02:03,341.3,1,MTWTFSS
16860,Malabar Express,TIR,Tirur,02:14,02:16,349.7,1,MTWTFSS
16860,Malabar Express,TA,Tanur,02:26,02:28,357.7,1,MTWTFSS
16860,Malabar Express,PGI,Parappanangadi,02:39,02:41,365.8,1,MTWTFSS
16860,Malabar Express,VLI,Vallikunnu,02:48,02:50,370.9,1,MTWTFSS
16860,Malabar Express,KN,Kadalundi,02:57,02:59,376.1,1,MTWTFSS
16860,Malabar Express,FK,Ferok,03:05,03:07,380.8,1,MTWTFSS
16860,Malabar Express,KUL,Kallayi,03:18,03:20,388.7,1,MTWTFSS
16860,Malabar Express,CLT,Kozhikode,03:22,03:24,390.3,1,MTWTFSS
16860,Malabar Express,WH,West Hill,03:30,03:32,395.0,1,MTWTFSS
16860,Malabar Express,ETR,Elattur,03:42,03:44,402.2,1,MTWTFSS
16860,Malabar Express,CMC,Chemancheri,03:53,03:55,409.3,1,MTWTFSS
16860,Malabar Express,QLD,Quilandi,04:02,04:04,414.6,1,MTWTFSS
16860,Malabar Express,TKT,Tikkotti,04:16,04:18,423.4,1,MTWTFSS
16860,Malabar Express,PYOL,Payyoli,04:22,04:24,426.5,1,MTWTFSS
16860,Malabar Express,BDJ,Vadakara railway station,04:36,04:38,435.7,1,MTWTFSS
16860,Malabar Express,MAHE,Mahé,04:55,04:57,448.2,1,MTWTFSS
16860,Malabar Express,JGE,Jagannath Temple Gate,05:05,05:07,454.3,1,MTWTFSS
16860,Malabar Express,TLY,Thalassery,05:10,05:12,456.7,1,MTWTFSS
16860,Malabar Express,ETK,Etakkot,05:23,05:25,464.5,1,MTWTFSS
16860,Malabar Express,CS,Kannur South,05:36,05:38,472.8,1,MTWTFSS
16860,Malabar Express,CAN,Kannur,05:43,05:45,476.4,1,MTWTFSS
16860,Malabar Express,VAPM,Valapattanam,05:53,05:55,483.0,1,MTWTFSS
16860,Malabar Express,PPNS,Pappinisseri,05:58,06:00,484.6,1,MTWTFSS
16860,Malabar Express,KPQ,Kannapuram,06:07,06:09,490.5,1,MTWTFSS
16860,Malabar Express,PAZ,Payangadi,06:19,06:21,497.7,1,MTWTFSS
16860,Malabar Express,ELM,Elimala,06:29,06:31,503.8,1,MTWTFSS
16860,Malabar Express,TKQ,Trikaripur,06:45,06:47,514.1,1,MTWTFSS
16860,Malabar Express,CHV,Cheruvattur,06:58,07:00,522.3,1,MTWTFSS
16860,Malabar Express,NLE,Nileshwar,07:07,07:09,527.4,1,MTWTFSS
16860,Malabar Express,BFR,Bekal Fort,07:32,07:34,545.1,1,MTWTFSS
16860,Malabar Express,KQK,Kottikkulam,07:40,07:42,549.7,1,MTWTFSS
16860,Malabar Express,KGQ,Kasargod,07:54,07:56,558.2,1,MTWTFSS
16860,Malabar Express,KMQ,Kumbla,08:12,08:14,570.1,1,MTWTFSS
16860,Malabar Express,UAA,Uppala,08:27,08:29,579.9,1,MTWTFSS
16860,Malabar Express,MJS,Manjeshwar,08:37,--,586.3,1,MTWTFSS
12618,Mangala Express,TVC,Thiruvananthapuram Central,--,18:02,0.0,1,-T-T---
12618,Mangala Express,TVP,Thiruvananthapuram Pettah,18:04,18:06,2.5,1,-T-T---
12618,Mangala Express,TVCN,Thiruvananthapuram North,18:11,18:13,6.6,1,-T-T---
12618,Mangala Express,KZK,Kazhakuttam,18:20,18:22,12.5,1,-T-T---
12618,Mangala Express,KXP,Kaniyapuram,18:27,18:29,16.4,1,-T-T---
12618,Mangala Express,MQU,Murukkampuzha,18:34,18:36,20.3,1,-T-T---
12618,Mangala Express,PGZ,Perunguzhi,18:40,18:42,23.5,1,-T-T---
12618,Mangala Express,CRY,Chirayinkeezh,18:46,18:48,27.5,1,-T-T---
12618,Mangala Express,KVU,Kadakavur,18:52,18:54,30.4,1,-T-T---
12618,Mangala Express,VAK,Varkala Sivagiri,19:04,19:06,38.8,1,-T-T---
12618,Mangala Express,EVA,Edavai,19:11,19:13,42.6,1,-T-T---
12618,Mangala Express,KFI,Kappil,19:16,19:18,45.3,1,-T-T---
12618,Mangala Express,PVU,Paravur,19:23,19:25,49.4,1,-T-T---
12618,Mangala Express,MYY,Mayyanad,19:29,19:31,52.9,1,-T-T---
12618,Mangala Express,QLN,Kollam Junction,19:40,19:42,60.7,1,-T-T---
12618,Mangala Express,KLQ,Kilikollur,19:49,19:51,66.1,1,-T-T---
12618,Mangala Express,MQO,Munroe Thuruttu,20:01,20:03,75.0,1,-T-T---
12618,Mangala Express,STKT,Sasthamkotta,20:09,20:11,79.2,1,-T-T---
12618,Mangala Express,KPY,Karunagapalli railway station,20:19,20:21,86.5,1,-T-T---
12618,Mangala Express,OCR,Ochira,20:31,20:33,94.2,1,-T-T---
12618,Mangala Express,KYJ,Kayamkulam Junction,20:39,20:41,99.9,1,-T-T---
12618,Mangala Express,CHPD,Cheppad Halt Station,20:50,20:52,106.8,1,-T-T---
12618,Mangala Express,HAD,Haripad,20:58,21:00,112.0,1,-T-T---
12618,Mangala Express,AMPA,Ambalappuzha,21:19,21:21,128.3,1,-T-T---
12618,Mangala Express,ALLP,Alappuzha,21:36,21:38,140.1,1,-T-T---
12618,Mangala Express,MAKM,Mararikulam,21:53,21:55,152.7,1,-T-T---
12618,Mangala Express,SRTL,Cherthala,22:07,22:09,163.1,1,-T-T---
12618,Mangala Express,TUVR,Turavur,22:21,22:23,172.6,1,-T-T---
12618,Mangala Express,KPTM,Kanjiramattam,22:40,22:42,187.4,1,-T-T---
12618,Mangala Express,ERN,Ernakulam Town,23:06,23:08,207.3,1,-T-T---
12618,Mangala Express,KALR,Kaloor,23:09,23:11,208.0,1,-T-T---
12618,Mangala Express,JLSD,JLN Stadium,23:12,23:14,209.0,1,-T-T---
12618,Mangala Express,PARV,Palarivattom,23:15,23:17,210.0,1,-T-T---
12618,Mangala Express,CGPP,Changampuzha Park,23:19,23:21,211.0,1,-T-T---
12618,Mangala Express,EDAP,Edappally,23:22,23:24,212.3,1,-T-T---
12618,Mangala Express,PDPM,Pathadipalam,23:26,23:28,213.7,1,-T-T---
12618,Mangala Express,CCUV,Cochin University,23:29,23:31,214.9,1,-T-T---
12618,Mangala Express,KLMR,Kalamassery,23:34,23:36,216.9,1,-T-T---
12618,Mangala Express,MUTT,Muttom,23:37,23:39,218.3,1,-T-T---
12618,Mangala Express,AATK,Ambattukavu,23:41,23:43,219.2,1,-T-T---
12618,Mangala Express,CPPY,Companypady,23:44,23:46,220.2,1,-T-T---
12618,Mangala Express,PNCU,Pulinchodu,23:47,23:49,221.1,1,-T-T---
12618,Mangala Express,ALVA,Aluva,23:51,23:53,222.8,1,-T-T---
12618,Mangala Express,CWR,Chovvara,23:57,23:59,226.4,1,-T-T---
12618,Mangala Express,AFK,Angamali (Kaladi),00:06,00:08,232.1,1,-T-T---
12618,Mangala Express,KUC,Karukkutty,00:14,00:16,236.8,1,-T-T---
12618,Mangala Express,CKI,Chalakudi,00:28,00:30,247.0,1,-T-T---
12618,Mangala Express,IJK,Irinjalakuda,00:37,00:39,253.2,1,-T-T---
12618,Mangala Express,PUK,Pudukad,00:50,00:52,262.4,1,-T-T---
12618,Mangala Express,OLR,Ollur,01:00,01:02,268.8,1,-T-T---
12618,Mangala Express,TCR,Thrissur,01:09,01:11,274.5,1,-T-T---
12618,Mangala Express,PNQ,Punkunnam,01:13,01:15,276.5,1,-T-T---
12618,Mangala Express,AMLR,Amalanagar,01:21,01:23,281.6,1,-T-T---
12618,Mangala Express,MGK,Mulagunnathukavu,01:30,01:32,286.9,1,-T-T---
12618,Mangala Express,WKI,Wadakancheri,01:40,01:42,294.0,1,-T-T---
12618,Mangala Express,VTK,Vallathol Nagar,01:54,01:56,304.1,1,-T-T---
12618,Mangala Express,SRR,Shoranur Junction,02:00,02:02,307.3,1,-T-T---
12618,Mangala Express,KTU,Kuttippuram,02:36,02:38,335.1,1,-T-T---
12618,Mangala Express,TUA,Tirunnavaya,02:45,02:47,341.3,1,-T-T---
12618,Mangala Express,TIR,Tirur,02:57,02:59,349.7,1,-T-T---
12618,Mangala Express,TA,Tanur,03:09,03:11,357.7,1,-T-T---
12618,Mangala Express,PGI,Parappanangadi,03:20,03:22,365.8,1,-T-T---
12618,Mangala Express,VLI,Vallikunnu,03:29,03:31,370.9,1,-T-T---
12618,Mangala Express,KN,Kadalundi,03:37,03:39,376.1,1,-T-T---
12618,Mangala Express,FK,Ferok,03:44,03:46,380.8,1,-T-T---
12618,Mangala Express,KUL,Kallayi,03:56,03:58,388.7,1,-T-T---
12618,Mangala Express,CLT,Kozhikode,04:00,04:02,390.3,1,-T-T---
12618,Mangala Express,WH,West Hill,04:07,04:09,395.0,1,-T-T---
12618,Mangala Express,ETR,Elattur,04:18,04:20,402.2,1,-T-T---
12618,Mangala Express,CMC,Chemancheri,04:29,04:31,409.3,1,-T-T---
12618,Mangala Express,QLD,Quilandi,04:37,04:39,414.6,1,-T-T---
12618,Mangala Express,TKT,Tikkotti,04:50,04:52,423.4,1,-T-T---
12618,Mangala Express,PYOL,Payyoli,04:55,04:57,426.5,1,-T-T---
12618,Mangala Express,BDJ,Vadakara railway station,05:08,05:10,435.7,1,-T-T---
12618,Mangala Express,MAHE,Mahé,05:25,05:27,448.2,1,-T-T---
12618,Mangala Express,JGE,Jagannath Temple Gate,05:35,05:37,454.3,1,-T-T---
12618,Mangala Express,TLY,Thalassery,05:40,05:42,456.7,1,-T-T---
12618,Mangala Express,ETK,Etakkot,05:51,05:53,464.5,1,-T-T---
12618,Mangala Express,CS,Kannur South,06:03,06:05,472.8,1,-T-T---
12618,Mangala Express,CAN,Kannur,06:09,06:11,476.4,1,-T-T---
12618,Mangala Express,VAPM,Valapattanam,06:19,06:21,483.0,1,-T-T---
12618,Mangala Express,PPNS,Pappinisseri,06:23,06:25,484.6,1,-T-T---
12618,Mangala Express,KPQ,Kannapuram,06:32,06:34,490.5,1,-T-T---
12618,Mangala Express,PAZ,Payangadi,06:43,06:45,497.7,1,-T-T---
12618,Mangala Express,ELM,Elimala,06:52,06:54,503.8,1,-T-T---
12618,Mangala Express,TKQ,Trikaripur,07:06,07:08,514.1,1,-T-T---
12618,Mangala Express,CHV,Cheruvattur,07:18,07:20,522.3,1,-T-T---
12618,Mangala Express,NLE,Nileshwar,07:26,07:28,527.4,1,-T-T---
12618,Mangala Express,BFR,Bekal Fort,07:50,07:52,545.1,1,-T-T---
12618,Mangala Express,KQK,Kottikkulam,07:57,07:59,549.7,1,-T-T---
12618,Mangala Express,KGQ,Kasargod,08:09,08:11,558.2,1,-T-T---
12618,Mangala Express,KMQ,Kumbla,08:26,08:28,570.1,1,-T-T---
12618,Mangala Express,UAA,Uppala,08:39,08:41,579.9,1,-T-T---
12618,Mangala Express,MJS,Manjeshwar,08:49,--,586.3,1,-T-T---
16528,Guruvayur Express,TVC,Thiruvananthapuram Central,--,19:32,0.0,1,MTWTFSS
16528,Guruvayur Express,TVP,Thiruvananthapuram Pettah,19:35,19:37,2.5,1,MTWTFSS
16528,Guruvayur Express,TVCN,Thiruvananthapuram North,19:42,19:44,6.6,1,MTWTFSS
16528,Guruvayur Express,KZK,Kazhakuttam,19:51,19:53,12.5,1,MTWTFSS
16528,Guruvayur Express,KXP,Kaniyapuram,19:58,20:00,16.4,1,MTWTFSS
16528,Guruvayur Express,MQU,Murukkampuzha,20:05,20:07,20.3,1,MTWTFSS
16528,Guruvayur Express,PGZ,Perunguzhi,20:11,20:13,23.5,1,MTWTFSS
16528,Guruvayur Express,CRY,Chirayinkeezh,20:18,20:20,27.5,1,MTWTFSS
